class1,class2,class3,class4,class5,class6,class7,class8,class9,ID
0.1313970262653288,0.12904539648726557,0.0005431281067640632,0.13206664620012679,0.12689457883636016,0.13098229846554899,0.13090175329390924,0.0949540086466789,0.12321516369801755,0
0.12513439765478354,0.12635480837820925,0.12411848573202143,0.12552747556829913,0.12479981977998937,0.12466317753611622,0.12738080664991044,0.00015047441924725786,0.12187055428142335,1
0.12695874305806917,0.12487586979297183,0.12362749008463657,0.12665416724411366,0.12459218317485433,0.12546552937539363,0.12521520869601968,0.0014533791669823536,0.1211574294069587,2
0.12495837097724673,0.1263094820063655,0.12405296049479357,0.12534131610492466,0.12458928507151455,0.12460145764666648,0.12731494287942072,0.0003115064231315836,0.12252067839593611,3
0.12555790664447036,0.12687155519075635,0.12440865576254305,0.1262295277438491,0.1255139615938619,0.12490338316261461,0.1283447630883979,0.0015105554646962142,0.11665969134881055,4
0.12513439765478354,0.12635480837820925,0.12411848573202143,0.12552747556829913,0.12479981977998937,0.12466317753611622,0.12738080664991044,0.00015047441924725786,0.12187055428142335,5
0.12515005097546064,0.12619674161148756,0.12487352116164888,0.12582612787437603,0.1253178558883674,0.1254191821569142,0.12757224193117744,0.0012351067095472074,0.11840917169102064,6
0.12610551899782532,0.1276519042055232,0.12499316707324931,0.1263466445717634,0.12463432255883719,0.1243392500358675,0.12817524675582312,0.0015580609841714468,0.11619588481693942,7
0.12495837097724673,0.1263094820063655,0.12405296049479357,0.12534131610492466,0.12458928507151455,0.12460145764666648,0.12731494287942072,0.0003115064231315836,0.12252067839593611,8
0.15645109591096043,0.1541271571747992,0.016179722457429272,0.15762360544156584,0.016539957309735818,0.15026547549648886,0.15694280478371578,0.175483916686382,0.016386264738922837,9
0.12515005097546064,0.12619674161148756,0.12487352116164888,0.12582612787437603,0.1253178558883674,0.1254191821569142,0.12757224193117744,0.0012351067095472074,0.11840917169102064,10
0.12482463310960906,0.12645803792194357,0.12413759009317149,0.12543896153131978,0.12473470147705254,0.12473019226301854,0.12753842886818903,5.644576996224941e-05,0.1220810089657336,11
0.12513439765478354,0.12635480837820925,0.12411848573202143,0.12552747556829913,0.12479981977998937,0.12466317753611622,0.12738080664991044,0.00015047441924725786,0.12187055428142335,12
0.12513439765478354,0.12635480837820925,0.12411848573202143,0.12552747556829913,0.12479981977998937,0.12466317753611622,0.12738080664991044,0.00015047441924725786,0.12187055428142335,13
0.12639180280224213,0.1246183252739613,0.12368240946527197,0.1266461556800371,0.12519683037681945,0.1254225319114405,0.12511114955857702,0.0003116454502747556,0.12261914948137573,14
0.12515005097546064,0.12619674161148756,0.12487352116164888,0.12582612787437603,0.1253178558883674,0.1254191821569142,0.12757224193117744,0.0012351067095472074,0.11840917169102064,15
0.12654839097207143,0.12448367911857813,0.12477047708951264,0.12707837971938477,0.12590435764120522,0.12621958383497975,0.12530716337167067,0.001237351685785156,0.1184506165668121,16
0.12503778254390488,0.12812086740163084,0.12283408233695216,0.12558197934702456,0.12457721885192016,0.12380449885845671,0.12908614373433785,0.0015351334219298946,0.11942229350384305,17
0.12495837097724673,0.1263094820063655,0.12405296049479357,0.12534131610492466,0.12458928507151455,0.12460145764666648,0.12731494287942072,0.0003115064231315836,0.12252067839593611,18
0.12516086874822374,0.1267612647662788,2.077335284757012e-05,0.12529862895948204,0.12485657946078678,0.12396976884701125,0.1277071478328172,0.12233168567026793,0.12389328236228471,19
0.12642511225702963,0.124597740651285,0.1237375707803909,0.12664860938088465,0.12515296708650683,0.1253641816209011,0.12509599366088667,0.00015115208318643283,0.12282667247892891,20
0.12495837097724673,0.1263094820063655,0.12405296049479357,0.12534131610492466,0.12458928507151455,0.12460145764666648,0.12731494287942072,0.0003115064231315836,0.12252067839593611,21
0.12513439765478354,0.12635480837820925,0.12411848573202143,0.12552747556829913,0.12479981977998937,0.12466317753611622,0.12738080664991044,0.00015047441924725786,0.12187055428142335,22
0.12482463310960906,0.12645803792194357,0.12413759009317149,0.12543896153131978,0.12473470147705254,0.12473019226301854,0.12753842886818903,5.644576996224941e-05,0.1220810089657336,23
0.12482463310960906,0.12645803792194357,0.12413759009317149,0.12543896153131978,0.12473470147705254,0.12473019226301854,0.12753842886818903,5.644576996224941e-05,0.1220810089657336,24
0.12513439765478354,0.12635480837820925,0.12411848573202143,0.12552747556829913,0.12479981977998937,0.12466317753611622,0.12738080664991044,0.00015047441924725786,0.12187055428142335,25
0.12876382134210912,0.13067157557105538,0.0005965999063487363,0.12921583443754223,0.12707613897398354,0.1277595503195849,0.13159436787559903,0.10716095661648406,0.11716115495729289,26
0.12642511225702963,0.124597740651285,0.1237375707803909,0.12664860938088465,0.12515296708650683,0.1253641816209011,0.12509599366088667,0.00015115208318643283,0.12282667247892891,27
