class1,class2,class3,class4,class5,class6,class7,class8,class9,ID
0.13800217068476378,0.1400579683180485,0.0005680322108591684,0.13831900979578635,0.13476117078280253,0.11932464234514822,0.13867836132839972,0.05506727105371268,0.13522137348047908,0
0.12514569882073104,0.12676695125290577,0.12412575942738026,0.12560709415231375,0.12450027328352338,0.12483249835878811,0.12787877701793768,0.12075306987141077,0.0003898778150092066,1
0.12495761193321767,0.12650248596261732,0.12402260282875621,0.12552976008988162,0.1244211527094091,0.12471645349593144,0.12775637880669885,0.12125618843708745,0.0008373657364003451,2
0.13749506198729577,0.13979497632134585,0.13666178199782056,0.1384225222842423,0.13568765847656777,0.1357309414139334,0.13921128928913026,0.0340345080863045,0.0029612601433595255,3
0.12632810834642216,0.1250070738469145,0.12345146679012277,0.126414098989872,0.12513205976471115,0.12535076004139575,0.12539168792941122,0.12207112367269113,0.0008536206184593879,4
0.1264711280761232,0.1252134222651963,0.12362352738719821,0.12654703762396657,0.12516390936212554,0.12556532687052116,0.12545536400142154,0.12156298817994618,0.00039729623350131605,5
0.1260393967439803,0.1249941031432185,0.12368244873569151,0.12635497122079406,0.12523945939330133,0.12532171877327344,0.1253736665283799,0.00047412256197314006,0.12252011289938793,6
0.12495761193321767,0.12650248596261732,0.12402260282875621,0.12552976008988162,0.1244211527094091,0.12471645349593144,0.12775637880669885,0.12125618843708745,0.0008373657364003451,7
0.12484054305228619,0.1265003878025335,0.12405278945383616,0.12524397250476718,0.12447008814418101,0.12486127215362575,0.12746068108994463,0.12107146998997244,0.0014987958088531173,8
0.15744638678474218,0.15971612358237997,0.0677862693552585,0.15819844034600153,0.15927112195813822,0.06824646774986859,0.16197040314194636,0.0012731058728347212,0.06609168120882997,9
0.1260393967439803,0.1249941031432185,0.12368244873569151,0.12635497122079406,0.12523945939330133,0.12532171877327344,0.1253736665283799,0.00047412256197314006,0.12252011289938793,10
0.12539465008804834,0.12348944740812244,0.12375184938034106,0.12608293459317774,0.12467337490212017,0.12505711323726368,0.12575428264953972,0.12279490145358361,0.003001446287803187,11
0.12454846642789728,0.12492471397424826,0.12473331641042408,0.12516432116755255,0.12407765782871712,0.12398107958737786,0.1283350280589051,0.12382979850485645,0.0004056180400213045,12
0.1258656171396737,0.12339184679065236,0.12422669833153166,0.12609899445509426,0.12473710550883309,0.12470697462768746,0.12590101494061826,0.12465841866363471,0.0004133295422746677,13
0.13892676443983032,0.13785658336028953,0.14149787709656456,0.13986596493662876,0.13710411622379176,0.13726412401095484,0.13863218068217648,0.025236762130214814,0.0036156271195490063,14
0.1260393967439803,0.1249941031432185,0.12368244873569151,0.12635497122079406,0.12523945939330133,0.12532171877327344,0.1253736665283799,0.00047412256197314006,0.12252011289938793,15
0.13818564719613524,0.13846551026802797,0.09894662116488936,0.13907819139801675,0.11163008026572688,0.13510906663663969,0.1415202835372194,0.0005915437814805432,0.09647305575186421,16
0.12495761193321767,0.12650248596261732,0.12402260282875621,0.12552976008988162,0.1244211527094091,0.12471645349593144,0.12775637880669885,0.12125618843708745,0.0008373657364003451,17
0.13892676443983032,0.13785658336028953,0.14149787709656456,0.13986596493662876,0.13710411622379176,0.13726412401095484,0.13863218068217648,0.025236762130214814,0.0036156271195490063,18
0.13280555502108,0.13400130424480616,0.12281350985595305,0.13423729257711356,0.13134084678317595,0.07283895783676457,0.13685312178810893,0.13137882465661826,0.0037305872363795354,19
0.1264711280761232,0.1252134222651963,0.12362352738719821,0.12654703762396657,0.12516390936212554,0.12556532687052116,0.12545536400142154,0.12156298817994618,0.00039729623350131605,20
0.1261085541364487,0.12496842153096639,0.1236889232196377,0.1262414078654023,0.12518301317406844,0.12527247034359335,0.12506269807430273,0.1219470684239819,0.0015274432315984284,21
0.1264711280761232,0.1252134222651963,0.12362352738719821,0.12654703762396657,0.12516390936212554,0.12556532687052116,0.12545536400142154,0.12156298817994618,0.00039729623350131605,22
0.12606766515385354,0.1249816508539222,0.12349017632834668,0.12628922010906882,0.12499310669062962,0.12507934148642946,0.12534337590717584,0.12088811343351628,0.0028673500370575136,23
0.12441805987388709,0.126540639436007,0.1240441995871192,0.1252010638604382,0.1246342366704119,0.124636455582998,0.12749313189783892,0.12020307102767697,0.0028291420636228047,24
0.1264711280761232,0.1252134222651963,0.12362352738719821,0.12654703762396657,0.12516390936212554,0.12556532687052116,0.12545536400142154,0.12156298817994618,0.00039729623350131605,25
0.14557655072721704,0.13892491629094303,0.1311630493644337,0.14610156446357633,0.1326351575235111,0.14598081496608348,0.1423598564274776,0.010215725434366016,0.007042364802391764,26
0.1264711280761232,0.1252134222651963,0.12362352738719821,0.12654703762396657,0.12516390936212554,0.12556532687052116,0.12545536400142154,0.12156298817994618,0.00039729623350131605,27
0.12514569882073104,0.12676695125290577,0.12412575942738026,0.12560709415231375,0.12450027328352338,0.12483249835878811,0.12787877701793768,0.12075306987141077,0.0003898778150092066,28
0.1264711280761232,0.1252134222651963,0.12362352738719821,0.12654703762396657,0.12516390936212554,0.12556532687052116,0.12545536400142154,0.12156298817994618,0.00039729623350131605,29
0.1260393967439803,0.1249941031432185,0.12368244873569151,0.12635497122079406,0.12523945939330133,0.12532171877327344,0.1253736665283799,0.00047412256197314006,0.12252011289938793,30
0.1260393967439803,0.1249941031432185,0.12368244873569151,0.12635497122079406,0.12523945939330133,0.12532171877327344,0.1253736665283799,0.00047412256197314006,0.12252011289938793,31
