class1,class2,class3,class4,class5,class6,class7,class8,class9,ID
0.28047990798950195,0.08558721840381622,0.0017510730540379882,0.45313405990600586,0.015375240705907345,0.007466793060302734,0.15354223549365997,0.0007756672566756606,0.0018877811962738633,0
0.00957066472619772,0.9356006979942322,0.0003019464493263513,0.03220723569393158,0.0016080000204965472,0.00205694860778749,0.018221253529191017,0.00019815770792774856,0.00023511062317993492,1
0.006626164074987173,0.9331156611442566,0.0005911749321967363,0.01956569030880928,0.0018120402237400413,0.006934333126991987,0.03102593868970871,0.00015729373262729496,0.00017175327229779214,2
0.001993868499994278,0.0013256680686026812,0.0001945941912708804,0.9920879006385803,0.00019651695038191974,0.00017304760694969445,0.0037834669928997755,0.0001535570772830397,9.135444997809827e-05,3
0.0026896335184574127,0.003331313142552972,0.0003208218840882182,0.6069281101226807,0.3820248246192932,0.0018784413114190102,0.0016216087387874722,0.0005483004497364163,0.0006569673423655331,4
0.0037109816912561655,0.0015054990071803331,0.00017443826072849333,0.48601871728897095,0.5052540898323059,0.0009953208500519395,0.0013802960747852921,0.0002650782698765397,0.0006956389406695962,5
0.00519071239978075,0.0018727571005001664,0.0004031971620861441,0.6815964579582214,0.3048182427883148,0.0021276765037328005,0.0033522630110383034,0.0003386401804164052,0.0003000328433699906,6
0.045007701963186264,0.5736242532730103,0.004407114814966917,0.05822226032614708,0.007828552275896072,0.012237193994224072,0.29505664110183716,0.0025735737290233374,0.0010426646331325173,7
0.07483130693435669,0.026504727080464363,0.002995551098138094,0.37819936871528625,0.017150860279798508,0.05472896620631218,0.4420640766620636,0.0014849248109385371,0.0020402439404278994,8
0.02469394914805889,0.09134244173765182,0.0010711465729400516,0.6039308905601501,0.004580439534038305,0.006773167289793491,0.266235888004303,0.0006234770407900214,0.0007486063987016678,9
0.00519071239978075,0.0018727571005001664,0.0004031971620861441,0.6815964579582214,0.3048182427883148,0.0021276765037328005,0.0033522630110383034,0.0003386401804164052,0.0003000328433699906,10
0.006835134234279394,0.0035721221938729286,0.00020601871074177325,0.9771066308021545,0.0010292844381183386,0.0031542214564979076,0.007780224084854126,0.00020916627545375377,0.0001071434817276895,11
0.10221783071756363,0.049581948667764664,0.011538861319422722,0.39197975397109985,0.007937555201351643,0.002497507259249687,0.4287158250808716,0.0043190461583435535,0.0012116599828004837,12
0.003373603103682399,0.004560275003314018,0.00014819065108895302,0.9845855832099915,0.0011126017197966576,0.0008932276978157461,0.00496840663254261,0.00018478822312317789,0.00017338151519652456,13
0.004678163677453995,0.003302734112367034,0.0005784999812021852,0.7648616433143616,0.218795508146286,0.004252685233950615,0.002674385439604521,0.0005806772387586534,0.00027571580721996725,14
0.02600044198334217,0.032737016677856445,0.001587339211255312,0.8520072102546692,0.0030846090521663427,0.002448134357109666,0.08105619251728058,0.0007669928600080311,0.0003121093031950295,15
0.05729302018880844,0.23351988196372986,0.013623872771859169,0.5290378928184509,0.02043014019727707,0.010950684547424316,0.12893153727054596,0.004227649886161089,0.001985294511541724,16
0.007959414273500443,0.00422592693939805,0.002805840689688921,0.9732279777526855,0.00039783178362995386,0.0005311231943778694,0.010452339425683022,0.0002527755277696997,0.00014677332364954054,17
0.004678163677453995,0.003302734112367034,0.0005784999812021852,0.7648616433143616,0.218795508146286,0.004252685233950615,0.002674385439604521,0.0005806772387586534,0.00027571580721996725,18
0.010091908276081085,0.003225116990506649,0.0004001072666142136,0.9714030027389526,0.0010919886408373713,0.0005748295807279646,0.012515133246779442,0.00048744972446002066,0.00021046011534053832,19
0.1275431364774704,0.02882063388824463,0.0009544597123749554,0.6657562255859375,0.033200703561306,0.014950044453144073,0.12641161680221558,0.00110552494879812,0.0012576341396197677,20
0.004678163677453995,0.003302734112367034,0.0005784999812021852,0.7648616433143616,0.218795508146286,0.004252685233950615,0.002674385439604521,0.0005806772387586534,0.00027571580721996725,21
0.0037109816912561655,0.0015054990071803331,0.00017443826072849333,0.48601871728897095,0.5052540898323059,0.0009953208500519395,0.0013802960747852921,0.0002650782698765397,0.0006956389406695962,22
0.011316250078380108,0.005801442079246044,0.5048404932022095,0.4585457742214203,0.003009780077263713,0.0016097176121547818,0.013650136068463326,0.0006938435835763812,0.0005325492238625884,23
0.011316250078380108,0.005801442079246044,0.5048404932022095,0.4585457742214203,0.003009780077263713,0.0016097176121547818,0.013650136068463326,0.0006938435835763812,0.0005325492238625884,24
0.007341811433434486,0.005716281943023205,0.3349878191947937,0.6413060426712036,0.00137021963018924,0.0009269689908251166,0.00634697126224637,0.0005234997952356935,0.0014804258244112134,25
0.019075768068432808,0.8596271276473999,0.0009105459321290255,0.0366235077381134,0.001460510422475636,0.002966956701129675,0.07873672991991043,0.000359106546966359,0.00023974936630111188,26
0.0036189411766827106,0.002519923960790038,0.0009214531746692955,0.9896782636642456,0.00041092457831837237,0.00035180567647330463,0.002316049300134182,7.423751230817288e-05,0.00010834590648300946,27
0.035126619040966034,0.011947172693908215,0.00020733362180180848,0.007629080209881067,0.0016666916199028492,0.0007771397358737886,0.9413141012191772,0.0003032866516150534,0.0010286439210176468,28
0.0036189411766827106,0.002519923960790038,0.0009214531746692955,0.9896782636642456,0.00041092457831837237,0.00035180567647330463,0.002316049300134182,7.423751230817288e-05,0.00010834590648300946,29
0.005507257301360369,0.0014032915933057666,0.0009885887848213315,0.9899780750274658,0.0005038096569478512,0.00039694513543508947,0.001035722903907299,6.490750092780218e-05,0.00012134009739384055,30
0.022794371470808983,0.015874335542321205,0.00021402206039056182,0.00420639431104064,0.0014317515306174755,0.0016597295179963112,0.9528744220733643,0.0004145232087466866,0.000530444725882262,31
0.005507257301360369,0.0014032915933057666,0.0009885887848213315,0.9899780750274658,0.0005038096569478512,0.00039694513543508947,0.001035722903907299,6.490750092780218e-05,0.00012134009739384055,32
0.08608120679855347,0.07984743267297745,0.000516755972057581,0.007730749901384115,0.006753566209226847,0.007982660084962845,0.8098917603492737,0.00048240250907838345,0.0007134901825338602,33
0.026345595717430115,0.023744972422719002,0.00027448293985798955,0.00886632688343525,0.0012223849771544337,0.001066115451976657,0.9378681778907776,0.0002981351572088897,0.0003137947933282703,34
0.4558085799217224,0.10130061954259872,0.0017026627901941538,0.33085933327674866,0.0032509295269846916,0.020572924986481667,0.08304724842309952,0.0010150125017389655,0.0024426542222499847,35
0.4558085799217224,0.10130061954259872,0.0017026627901941538,0.33085933327674866,0.0032509295269846916,0.020572924986481667,0.08304724842309952,0.0010150125017389655,0.0024426542222499847,36
0.017881574109196663,0.0013175008352845907,0.0002070765767712146,0.9764233231544495,0.0008034504135139287,0.0013955885078758001,0.0017818128690123558,0.00012151806004112586,6.812425272073597e-05,37
0.017881574109196663,0.0013175008352845907,0.0002070765767712146,0.9764233231544495,0.0008034504135139287,0.0013955885078758001,0.0017818128690123558,0.00012151806004112586,6.812425272073597e-05,38
0.6750675439834595,0.03395558521151543,0.0021427518222481012,0.20239129662513733,0.006641447078436613,0.05101679638028145,0.022578906267881393,0.001445271074771881,0.004760426934808493,39
0.6750675439834595,0.03395558521151543,0.0021427518222481012,0.20239129662513733,0.006641447078436613,0.05101679638028145,0.022578906267881393,0.001445271074771881,0.004760426934808493,40
0.7405529618263245,0.07403047382831573,0.0009508007788099349,0.15533317625522614,0.0016353598330169916,0.009746367111802101,0.01410585269331932,0.002641065511852503,0.0010038928594440222,41
0.9833278656005859,0.0012179944897070527,0.00011813017044914886,0.010884410701692104,0.0006621296633966267,0.00045181813766248524,0.0030082985758781433,8.282290218630806e-05,0.00024651619605720043,42
0.47066259384155273,0.13447527587413788,0.0009551107650622725,0.24017687141895294,0.0034560642670840025,0.006289961747825146,0.14129313826560974,0.001933002145960927,0.0007580317906104028,43
