class1,class2,class3,class4,class5,class6,class7,class8,class9,ID
0.0011783046647906303,0.008769696578383446,0.0010253293439745903,0.0012544178171083331,0.0013377892319113016,0.0011102540884166956,0.9836025238037109,0.0008702072082087398,0.000851522374432534,0
0.00813969038426876,0.5252891778945923,0.004880271386355162,0.4344533681869507,0.006492036860436201,0.005475092213600874,0.007075474597513676,0.004141934681683779,0.00405300036072731,1
0.0071854558773338795,0.8079249262809753,0.005423062480986118,0.027299515902996063,0.00713404780253768,0.005872237496078014,0.13005436956882477,0.004602609667927027,0.004503780975937843,2
0.004362649749964476,0.6982167363166809,0.003915837965905666,0.004151154775172472,0.0046419487334787846,0.004240176174789667,0.2738960385322571,0.0033234108705073595,0.0032520510721951723,3
0.07692748308181763,0.0028850939124822617,0.0026097833178937435,0.8938930630683899,0.003211207455024123,0.009053054265677929,0.005997443106025457,0.00212551886215806,0.003297382965683937,4
0.0014971137279644608,0.001155699952505529,0.0009626722894608974,0.991608202457428,0.0012194063747301698,0.0011356462491676211,0.0008046742877922952,0.0008170296205207705,0.0007994865882210433,5
0.09325993061065674,0.11225168406963348,0.004850867670029402,0.005517343059182167,0.00704805925488472,0.005252649541944265,0.7636739015579224,0.004116981755942106,0.004028581082820892,6
0.006762538105249405,0.005622677970677614,0.005050945095717907,0.33362409472465515,0.6180600523948669,0.01666269265115261,0.006077940575778484,0.004113705363124609,0.004025376867502928,7
0.3159739673137665,0.004276198800653219,0.003313797526061535,0.004464201629161835,0.004988307598978281,0.6423710584640503,0.0190479326993227,0.0028124547097831964,0.0027520651929080486,8
0.002840583212673664,0.9413275122642517,0.0022995462641119957,0.002749611157923937,0.003024928504601121,0.0024900103453546762,0.041406381875276566,0.0019516488537192345,0.001909742713905871,9
0.005006456281989813,0.7571027874946594,0.00439242459833622,0.010448391549289227,0.006614074110984802,0.015463885851204395,0.1935962587594986,0.003727896371856332,0.003647850127890706,10
0.1714286506175995,0.3034251630306244,0.005986998323351145,0.10157553106546402,0.007804728578776121,0.006482885219156742,0.3932427167892456,0.005081227980554104,0.004972122609615326,11
0.17098785936832428,0.004989995155483484,0.005485530477017164,0.008505855686962605,0.13176482915878296,0.6644694209098816,0.004585220944136381,0.0046556247398257256,0.0045556602999567986,12
0.0007103838142938912,0.0008481938275508583,0.0006660108920186758,0.0007403675117529929,0.0008323643705807626,0.0007211744668893516,0.9943631887435913,0.0005652501131407917,0.0005531131755560637,13
0.0018955437699332833,0.0017383891390636563,0.0014584121527150273,0.0016212363261729479,0.0019848181400448084,0.010820746421813965,0.9780319333076477,0.0012377690291032195,0.0012111919932067394,14
0.0014780290657654405,0.04287988319993019,0.0012414897792041302,0.0014446487184613943,0.0014663423644378781,0.001344318501651287,0.9480605721473694,0.0010536648333072662,0.0010310407960787416,15
0.8445820212364197,0.0040962607599794865,0.003192724660038948,0.04587431624531746,0.004219316877424717,0.0034571681171655655,0.08921699225902557,0.0027096986304968596,0.002651515416800976,16
0.0011284903157502413,0.0012491761008277535,0.0010580004891380668,0.0012943893671035767,0.001382619608193636,0.0011456318898126483,0.9909651279449463,0.0008979360572993755,0.0008786553516983986,17
0.006447757128626108,0.36694103479385376,0.004818175453692675,0.0054801590740680695,0.006177963223308325,0.005217249505221844,0.59682697057724,0.004089233465492725,0.004001430701464415,18
0.003135504899546504,0.0033736578188836575,0.8806447386741638,0.003201108891516924,0.0034380636643618345,0.0029787947423756123,0.09860871732234955,0.002334752818569541,0.0022846204228699207,19
0.9759966135025024,0.001997934654355049,0.0016773510724306107,0.011246257461607456,0.0022788073401898146,0.0018817930249497294,0.0021046281326562166,0.0014235853450372815,0.001393017708323896,20
0.0013011937262490392,0.9888850450515747,0.0012199162738397717,0.001419544918462634,0.0014461245154961944,0.0013209587195888162,0.0023586933966726065,0.0010353557299822569,0.0010131242452189326,21
0.009858512319624424,0.0019115755567327142,0.004082188941538334,0.9751303791999817,0.002334768418222666,0.0018755500204861164,0.002020608400925994,0.0014083042042329907,0.0013780646258965135,22
0.004461977630853653,0.06077715381979942,0.0038826940581202507,0.004972543101757765,0.004933476913720369,0.12298078835010529,0.791471540927887,0.0032952812034636736,0.003224525600671768,23
0.005003996193408966,0.6241026520729065,0.00466483598574996,0.005428195931017399,0.006795994937419891,0.005051212385296822,0.3411199450492859,0.0039590951055288315,0.003874084446579218,24
0.004801964852958918,0.9092198610305786,0.003325502388179302,0.004540171939879656,0.004305804148316383,0.0036009433679282665,0.06462161988019943,0.0028223886620253325,0.002761785639449954,25
0.9753183722496033,0.0018911754013970494,0.0015877222176641226,0.008837338536977768,0.0022672645282000303,0.001719229039736092,0.0057128192856907845,0.0013475163141265512,0.0013185822172090411,26
0.00383229972794652,0.9115170836448669,0.0033622756600379944,0.0035643267910927534,0.004393899347633123,0.003640764160081744,0.06404338032007217,0.0028535984456539154,0.002792325336486101,27
0.0011250590905547142,0.00740720983594656,0.0008112384821288288,0.0009675671462900937,0.0010055610910058022,0.0008784307865425944,0.9860483407974243,0.0006885061739012599,0.0010681013809517026,28
0.0057086339220404625,0.3612164855003357,0.004138196352869272,0.005762173794209957,0.005539441481232643,0.013730785809457302,0.5969554781913757,0.003512130817398429,0.003436717204749584,29
0.0023171226494014263,0.9216319918632507,0.0021723874378949404,0.0025278800167143345,0.00271499902009964,0.002352319657802582,0.06263542175292969,0.0018437280086800456,0.0018041389994323254,30
0.011761113069951534,0.7098309993743896,0.008904701098799706,0.06571906805038452,0.011007096618413925,0.00925294030457735,0.14861230552196503,0.027815140783786774,0.0070966510102152824,31
0.006106114946305752,0.10491753369569778,0.005058105103671551,0.0354609340429306,0.007138372864574194,0.675805389881134,0.15702001750469208,0.0042928666807711124,0.0042006890289485455,32
0.9834384322166443,0.0021020942367613316,0.001832338748499751,0.002338041551411152,0.002693690825253725,0.0022423784248530865,0.0024004082661122084,0.0014923348790034652,0.001460291794501245,33
0.0028740600682795048,0.018381094560027122,0.0019473466090857983,0.0023463377729058266,0.0023936468642205,0.0021122058387845755,0.9668073058128357,0.0015860022976994514,0.0015519480220973492,34
0.0022963895462453365,0.9860259890556335,0.0014429958537220955,0.0022172604221850634,0.001939760404638946,0.0015625153901055455,0.002092073205858469,0.0012246855767443776,0.001198388752527535,35
0.0013840330066159368,0.001443652086891234,0.001102147507481277,0.9886292219161987,0.0013673384673893452,0.001247687148861587,0.0030498758424073458,0.0008976362878456712,0.0008783625089563429,36
0.010252261534333229,0.8594487905502319,0.005112858023494482,0.012842978350818157,0.006849666591733694,0.005545703694224358,0.09170892089605331,0.004164131823927164,0.004074718803167343,37
0.0028047848027199507,0.42778298258781433,0.0024117613211274147,0.002556692808866501,0.003216042183339596,0.4923720061779022,0.06480590999126434,0.0020468859001994133,0.0020029358565807343,38
0.005724957212805748,0.10785984247922897,0.004346206318587065,0.006678239908069372,0.00665811263024807,0.004875922109931707,0.856322169303894,0.0039250715635716915,0.0036094665993005037,39
0.001263700774870813,0.0013857678277418017,0.0011278458405286074,0.0013798401923850179,0.0014560415875166655,0.0012212622677907348,0.9902716279029846,0.0009572143899276853,0.0009366609156131744,40
0.7776350975036621,0.02310282737016678,0.002405828097835183,0.002940295496955514,0.002895679557695985,0.09462125599384308,0.09241926670074463,0.0020114744547754526,0.001968283671885729,41
0.98382967710495,0.0018370358739048243,0.001816194853745401,0.0033393551129847765,0.00254880846478045,0.0019666245207190514,0.0016125035472214222,0.0015414227964356542,0.001508325687609613,42
0.9862508773803711,0.0015764489071443677,0.001382641727104783,0.0020387519616633654,0.0018715866608545184,0.0014971622731536627,0.003060869174078107,0.001173462369479239,0.001148265553638339,43
0.0072812773287296295,0.4462844133377075,0.005624646320939064,0.005962652154266834,0.008112749084830284,0.00609052088111639,0.511198878288269,0.00477369362488389,0.00467119412496686,44
0.00912255235016346,0.3274129033088684,0.0064870212227106094,0.0076399315148591995,0.00905880518257618,0.006740707904100418,0.6230849027633667,0.0052833096124231815,0.00516986520960927,45
0.1327449381351471,0.08022249490022659,0.005812481977045536,0.0078097316436469555,0.008257130160927773,0.00629391148686409,0.7487828135490417,0.005249266978353262,0.0048271892592310905,46
0.8466695547103882,0.0023985672742128372,0.005973504856228828,0.12706533074378967,0.003272299189120531,0.007843476720154285,0.0025944963563233614,0.00216494407504797,0.0020178381819278,47
0.978156566619873,0.002718538511544466,0.002106704516336322,0.006329737138003111,0.0025739427655935287,0.0022811959497630596,0.002295735524967313,0.0017879812512546778,0.0017495900392532349,48
0.01044711098074913,0.13167022168636322,0.008272196166217327,0.01110970787703991,0.011004120111465454,0.42650601267814636,0.3876608610153198,0.006737231742590666,0.006592568475753069,49
0.15715985000133514,0.3000844419002533,0.004685262683779001,0.49332860112190247,0.006035120226442814,0.017881419509649277,0.01295783743262291,0.003976429346948862,0.003891048254445195,50
0.7912876605987549,0.002772822743281722,0.0022220511455088854,0.0027567034121602774,0.0034040417522192,0.0024060977157205343,0.1914193481206894,0.0018858781550079584,0.0018453841330483556,51
0.0038101989775896072,0.05289774015545845,0.002970469417050481,0.003634160850197077,0.004009896423667669,0.009200694039463997,0.9184888005256653,0.0025210671592503786,0.002466935431584716,52
0.01003050897270441,0.6344479322433472,0.006358692422509193,0.008566148579120636,0.007510351482778788,0.006885362323373556,0.31552356481552124,0.005396688356995583,0.005280809476971626,53
0.9808568954467773,0.0018220496131107211,0.0014119793195277452,0.0039165206253528595,0.0018574601272121072,0.0036984807811677456,0.004065666813403368,0.0011983609292656183,0.0011726299999281764,54
0.07881693542003632,0.002078064251691103,0.0022844281047582626,0.905555009841919,0.0029759786557406187,0.002473641186952591,0.001979875611141324,0.0019388168584555387,0.0018971872050315142,55
0.9494422674179077,0.002296142978593707,0.0019982140511274338,0.03572342172265053,0.0024828044697642326,0.0022620800882577896,0.0025752002838999033,0.0016274316003546119,0.0015924876788631082,56
0.00537719763815403,0.783739447593689,0.004597503691911697,0.005124202463775873,0.005430187098681927,0.005976943764835596,0.18203434348106384,0.0039019493851810694,0.0038181657437235117,57
0.00935866218060255,0.6482114195823669,0.0044787731021642685,0.30969417095184326,0.005932165309786797,0.0054717776365578175,0.009332219138741493,0.0038011795841157436,0.0037195615004748106,58
0.012024163268506527,0.007273535709828138,0.006074209697544575,0.3554808795452118,0.008380355313420296,0.006865648087114096,0.5937013626098633,0.005155245307832956,0.005044551100581884,59
0.002888511633500457,0.002556837862357497,0.0018720662919804454,0.8656784892082214,0.002339664613828063,0.0020271246321499348,0.1194937452673912,0.0015888414345681667,0.0015547261573374271,60
0.4839513897895813,0.002253799233585596,0.0022282302379608154,0.008145242929458618,0.4900842308998108,0.0073933987878263,0.002202048897743225,0.001891121151857078,0.0018505154876038432,61
0.19240021705627441,0.00245494581758976,0.002529212273657322,0.7905210852622986,0.003042360534891486,0.0027229078114032745,0.0022537552285939455,0.002059899503365159,0.0020156700629740953,62
0.0007512132870033383,0.0008203182369470596,0.0007002976490184665,0.000889912131242454,0.0008301533525809646,0.0007583014667034149,0.9940739274024963,0.0005943499272689223,0.0005815878976136446,63
0.023445239290595055,0.04109105095267296,0.0022889836691319942,0.9156686663627625,0.003195561468601227,0.007522608619183302,0.002944264095276594,0.0019426833605393767,0.001900970470160246,64
0.08576417714357376,0.05253695324063301,0.0039319260977208614,0.005982839968055487,0.005083238705992699,0.004257595166563988,0.8358407616615295,0.0033370666205883026,0.0032654122915118933,65
0.10933160781860352,0.8072672486305237,0.004358124453574419,0.030573025345802307,0.006920678541064262,0.004727076273411512,0.026800472289323807,0.006548549979925156,0.0034732299391180277,66
0.0018700325163081288,0.9885681867599487,0.001189586939290166,0.0013258681865409017,0.0015623454237356782,0.0014033331535756588,0.002083155093714595,0.0010096149053424597,0.0009879361605271697,67
0.0013991633895784616,0.01605723612010479,0.0012558636954054236,0.0013313331874087453,0.0016823611222207546,0.0013598835794255137,0.9748052954673767,0.0010658646933734417,0.0010429781395941973,68
0.9577618837356567,0.002327101305127144,0.0022170189768075943,0.02589568682014942,0.003455998143181205,0.002400648780167103,0.0022188422735780478,0.001881606294773519,0.0018412048229947686,69
0.0010413849959149957,0.0008472946938127279,0.000984892132692039,0.9925387501716614,0.001164086745120585,0.0010085838148370385,0.000850923650432378,0.0007905189995653927,0.0007735448307357728,70
0.00071333086816594,0.000799307250417769,0.0006687735440209508,0.0007434389553964138,0.0008358178893104196,0.0007241662824526429,0.9943922162055969,0.0005675951251760125,0.0005554075469262898,71
0.00705942464992404,0.003336323658004403,0.0032984719146043062,0.025806473568081856,0.7907153964042664,0.1613025814294815,0.0027314485050737858,0.0027994459960609674,0.0029504215344786644,72
